,data,precipitacao,pressao_atm,radiacao,temperatura_ar,temperatura_orvalho,umidade_rel,vento_direcao,vento_rajada_max,vento_velocidade,temperatura_min,temperatura_max,pm10,so2,no2,o3,co,pm10_min,so2_min,no2_min,o3_min,co_min,pm10_max,so2_max,no2_max,o3_max,co_max,internacoes
1341,2024-06-07,0.0,1013.9333333333334,1078.7,20.25,16.858333333333334,82.91666666666667,164.125,1.8125,0.6666666666666666,16.5,25.9,,10.206666666666669,8.795416666666666,21.484166666666667,,,7.94,7.55,18.08,,,14.21,10.29,28.19,,7
1342,2024-06-08,0.0,1013.8416666666666,924.7727272727273,20.120833333333334,16.945833333333333,83.75,108.45833333333331,1.8,0.6916666666666668,15.5,25.9,,9.360416666666667,8.75,23.933333333333334,,,8.13,7.44,21.5,,,13.23,9.94,31.86,,7
1343,2024-06-09,0.0,1007.5541666666664,1004.381818181818,21.704166666666666,16.5125,74.83333333333333,147.66666666666666,3.904166666666667,1.3958333333333333,16.2,28.7,,9.051666666666668,8.964166666666666,23.60916666666667,,,6.55,7.84,20.19,,,16.56,11.18,34.34,,7
1344,2024-06-10,0.0,1007.3333333333334,808.0,21.875,16.983333333333334,74.45833333333333,181.125,4.130434782608695,1.2000000000000002,19.5,25.6,,7.720416666666668,8.84125,21.4525,,,6.51,7.51,20.03,,,11.58,10.85,23.06,,5
1345,2024-06-11,0.0,1013.3791666666666,301.19090909090914,17.95,16.066666666666666,88.95833333333333,122.5,4.358333333333333,1.3583333333333334,16.4,20.1,,6.574583333333334,8.713333333333333,19.946250000000003,,,6.43,7.55,18.93,,,6.89,9.45,21.47,,6
1346,2024-06-12,0.0,1010.4375,966.7666666666664,21.33333333333333,17.170833333333334,80.08333333333333,206.41666666666663,2.625,0.9416666666666668,17.5,29.4,,8.615833333333333,9.022916666666667,23.16541666666667,,,6.44,7.45,20.69,,,17.09,10.54,33.76,,4
1347,2024-06-13,0.0,1006.4125,928.2636363636364,22.529166666666665,15.2,65.58333333333333,147.70833333333334,3.7708333333333335,1.3416666666666668,17.8,28.4,,7.258333333333333,8.884166666666667,22.115,,,6.29,7.61,20.33,,,8.65,10.17,24.33,,10
1348,2024-06-14,0.0,1004.3125,1017.1363636363636,24.77083333333333,14.391666666666666,54.16666666666666,145.58333333333334,4.637499999999999,1.6291666666666669,19.9,31.2,,8.198333333333332,8.857916666666666,24.3625,,,6.47,7.72,20.47,,,16.29,10.44,43.82,,4
1349,2024-06-15,0.3166666666666667,1008.1124999999998,125.65,21.625,16.333333333333332,74.20833333333333,164.91666666666666,4.5125,1.3208333333333335,17.7,25.5,,7.407083333333333,9.075416666666667,25.70333333333333,,,6.31,7.64,23.61,,,13.35,10.11,36.47,,11
1350,2024-06-16,1.575,1010.7083333333334,77.31818181818181,17.625,16.8875,95.5,113.375,6.429166666666667,1.879166666666667,17.5,17.8,,6.618333333333333,8.748333333333333,24.66541666666667,,,6.05,7.57,23.47,,,9.15,10.42,31.13,,4
1351,2024-06-17,0.0166666666666666,1006.4291666666668,307.8181818181818,17.97083333333333,16.925,93.54166666666669,183.0,3.4875000000000003,1.1291666666666669,17.4,19.2,,6.64875,8.75625,24.24208333333333,,,6.22,7.56,23.76,,,7.0,10.14,25.5,,5
1352,2024-06-18,0.0,1004.6791666666668,680.4818181818181,19.254166666666663,16.875,86.625,142.04166666666666,2.8375,0.9,17.1,22.2,,7.1433333333333335,8.67,25.2325,,,6.3,7.49,24.09,,,9.26,9.89,30.09,,6
1353,2024-06-19,2.933333333333333,1007.1208333333332,267.3363636363636,18.204166666666666,16.974999999999998,92.58333333333331,99.79166666666669,4.770833333333333,1.2791666666666666,17.5,19.0,,6.849999999999999,8.852916666666667,24.4125,,,6.03,7.83,23.51,,,8.82,9.82,28.19,,5
1354,2024-06-20,0.0,1012.0416666666666,270.1727272727273,18.254166666666663,16.912499999999998,92.0,156.08333333333334,3.1749999999999994,0.9583333333333334,17.7,19.6,,6.904166666666666,8.683333333333334,31.4575,,,6.51,7.78,23.88,,,7.67,10.51,47.22,,4
1355,2024-06-21,0.6749999999999999,1011.2458333333332,192.8090909090909,18.15,17.162499999999998,94.04166666666669,140.70833333333334,4.579166666666667,1.325,17.4,19.0,,7.0441666666666665,8.914166666666667,33.192083333333336,,,6.17,7.69,25.77,,,8.84,9.9,52.93,,6
1356,2024-06-22,0.0083333333333333,1004.7291666666666,1023.0363636363636,21.016666666666666,16.454166666666666,77.79166666666667,161.04166666666666,2.15,0.7000000000000001,16.2,29.1,,10.396666666666668,8.716666666666667,49.635,,,6.71,7.41,29.12,,,26.47,11.11,136.9,,4
1357,2024-06-23,0.5499999999999999,1001.3291666666668,613.2181818181817,21.6125,17.991666666666667,80.58333333333333,158.79166666666666,3.8791666666666655,1.0416666666666667,18.6,25.2,,7.53625,8.672916666666667,51.656666666666666,,,6.33,7.2,31.32,,,17.0,9.65,92.79,,5
1358,2024-06-24,0.0833333333333333,1011.15,290.66,14.579166666666666,12.341666666666669,86.54166666666667,162.375,4.85,1.1875,13.2,17.2,,6.609166666666667,8.697083333333333,47.68708333333333,,,6.11,7.59,37.79,,,7.23,11.55,58.3,,5
1359,2024-06-25,0.0,1018.1833333333334,804.1909090909091,12.516666666666666,7.879166666666666,74.20833333333333,137.08333333333334,4.3125,1.2875,10.6,14.6,,6.534166666666667,8.750833333333334,52.36750000000001,,,5.9,7.81,26.13,,,7.37,9.74,66.97,,6
1360,2024-06-26,0.5166666666666667,1011.0708333333332,328.05454545454546,12.291666666666666,11.204166666666666,93.16666666666669,194.0,5.1625,1.35,11.0,13.1,,6.71,8.746666666666668,36.28333333333334,,,6.11,7.43,19.59,,,8.21,10.78,55.73,,10
1361,2024-06-27,0.0083333333333333,1009.0750000000002,1086.1636363636362,12.35,8.075000000000001,76.625,280.0,6.2375,2.0083333333333333,10.1,16.3,,8.845,8.543750000000001,18.645416666666662,,,6.48,6.72,5.05,,,12.65,10.31,36.86,,6
1362,2024-06-28,0.0,1004.9583333333334,1032.1545454545455,13.458333333333334,9.816666666666666,79.79166666666667,201.29166666666663,4.575,1.5,9.7,18.2,,8.09375,8.805,16.8525,,,6.97,7.56,6.74,,,10.41,9.99,31.73,,5
1363,2024-06-29,0.0,1014.1375000000002,1152.9454545454544,10.2625,3.3083333333333336,62.958333333333336,265.0,8.625,2.658333333333333,8.1,13.0,,6.77,8.632083333333334,32.22416666666667,,,6.24,7.47,16.73,,,7.69,9.77,41.65,,5
1364,2024-06-30,0.0,1017.6875,1156.209090909091,7.837500000000001,0.6791666666666667,61.54166666666666,273.2083333333333,5.854166666666667,1.8541666666666667,4.9,11.5,,7.699999999999999,8.947083333333333,29.973333333333333,,,6.38,7.88,15.81,,,10.15,10.44,43.44,,2
1365,2024-07-01,0.0,1016.0499999999998,1154.4454545454546,8.450000000000001,2.6833333333333336,69.75,234.83333333333331,3.016666666666667,1.0375,4.0,14.8,,8.511666666666667,8.616249999999999,24.04458333333333,,,6.8,7.34,9.19,,,12.8,10.04,48.69,,7
1366,2024-07-02,0.0,1013.2416666666668,1145.6454545454544,12.120833333333332,6.1375,71.20833333333333,171.54166666666666,1.6291666666666669,0.5791666666666667,6.0,22.3,,10.122083333333334,8.863750000000001,33.81791666666667,,,7.13,7.73,17.31,,,17.12,10.31,68.97,,7
1367,2024-07-03,0.0,1008.65,484.4153846153847,15.104166666666666,10.145833333333334,73.16666666666667,206.04166666666663,2.204166666666666,0.7375000000000002,11.7,19.4,,6.427499999999999,8.835416666666667,30.994166666666672,,,0.655,7.95,14.24,,,16.59,10.5,80.79,,6
1368,2024-07-04,0.0083333333333333,1010.7541666666666,165.45999999999998,12.65,8.929166666666667,78.45833333333333,133.20833333333334,4.920833333333333,1.4041666666666668,11.8,14.1,,3.946875,9.019166666666669,23.32958333333333,,,0.655,7.58,10.83,,,7.59,10.31,31.55,,8
1369,2024-07-05,0.4666666666666666,1015.975,75.68333333333334,10.954166666666666,9.691666666666668,91.95833333333331,166.83333333333334,3.4625000000000004,0.9333333333333332,9.5,12.0,,7.206666666666666,8.582083333333335,16.452083333333334,,,6.55,7.39,7.74,,,8.06,9.52,26.23,,4
1370,2024-07-06,0.0083333333333333,1020.7875,1142.2272727272727,8.491666666666667,4.029166666666666,74.75,115.25,3.4125,1.0708333333333335,3.5,12.5,,7.377916666666667,8.5,20.9375,,,6.26,7.41,4.97,,,9.32,9.53,37.64,,5
1371,2024-07-07,0.0166666666666666,1017.6791666666668,325.71818181818185,10.479166666666666,8.1875,85.79166666666667,139.125,4.679166666666667,1.1333333333333335,8.9,11.8,,7.466666666666666,8.692916666666667,28.266666666666666,,,6.32,7.35,19.75,,,19.2,10.17,41.33,,4
1372,2024-07-08,0.0,1019.3166666666666,520.6999999999999,9.625,5.716666666666666,76.75,168.70833333333334,4.9750000000000005,1.1791666666666667,8.4,10.9,,6.575,8.473333333333334,26.002916666666668,,,6.08,7.48,16.3,,,7.75,9.48,33.46,,7
1373,2024-07-09,0.025,1019.0541666666668,555.3363636363637,7.720833333333334,2.95,72.08333333333333,158.0,4.1125,1.0166666666666666,6.6,9.5,,6.68875,8.59875,24.715833333333336,,,6.17,7.57,17.15,,,7.92,9.72,32.74,,4
1374,2024-07-10,0.95,1013.65,228.3090909090909,8.6625,7.991666666666667,95.41666666666669,217.41666666666663,2.825,0.9208333333333334,8.0,9.8,,7.141499999999999,8.7295,18.5645,,,6.2,7.07,11.89,,,8.18,10.79,24.82,,5
1375,2024-07-11,0.0083333333333333,1015.9666666666666,255.22727272727272,10.041666666666666,8.691666666666668,91.45833333333331,262.9166666666667,2.2333333333333334,0.7166666666666668,9.1,11.6,,7.62125,8.594583333333334,21.63083333333333,,,6.7,7.1,11.88,,,8.06,10.0,38.47,,6
1376,2024-07-12,0.0083333333333333,1024.3875,714.5545454545455,10.408333333333331,7.308333333333334,81.45833333333333,210.91666666666663,4.491666666666666,1.1958333333333333,8.7,12.4,,6.891249999999999,8.531666666666666,39.16875,,,6.24,7.56,24.17,,,7.95,9.9,47.35,,6
1377,2024-07-13,0.0333333333333333,1024.7791666666667,173.03636363636363,10.670833333333333,8.929166666666665,88.83333333333333,172.66666666666666,4.191666666666666,1.0041666666666669,9.4,12.7,,7.705416666666667,8.751666666666667,39.06333333333333,,,6.4,7.43,28.58,,,16.57,9.61,44.48,,5
1378,2024-07-14,0.45,1020.5166666666664,331.37272727272733,13.604166666666666,12.475,93.0,129.83333333333334,6.358333333333334,1.7124999999999997,12.9,14.5,,7.222083333333334,8.794583333333334,49.7475,,,6.63,7.7,41.42,,,7.9,9.94,58.39,,2
1379,2024-07-15,0.0083333333333333,1023.2999999999998,679.9363636363636,14.533333333333331,11.6375,83.70833333333333,131.83333333333334,5.075,1.6291666666666664,12.7,17.2,,7.36375,8.676666666666668,41.302083333333336,,,6.73,6.79,22.97,,,9.99,9.85,55.64,,5
1380,2024-07-16,0.075,1021.1875,434.7818181818182,15.5875,13.608333333333334,88.125,114.91666666666669,5.912499999999999,1.7541666666666669,14.2,17.6,,7.507916666666667,8.82875,32.390833333333326,,,6.28,7.9,18.34,,,8.34,10.94,49.52,,6
1381,2024-07-17,0.0,1017.6833333333334,754.9545454545455,15.925,13.529166666666669,85.95833333333333,191.33333333333331,4.029166666666667,1.2791666666666668,13.4,18.0,,8.02125,8.739166666666668,23.02958333333333,,,7.32,7.38,17.42,,,9.75,9.86,34.0,,8
1382,2024-07-18,0.0,1016.9,1127.236363636364,15.2625,12.679166666666667,85.41666666666667,144.20833333333334,2.645833333333333,0.8541666666666666,12.4,19.7,,8.17625,8.542499999999999,20.97083333333333,,,7.56,7.4,10.96,,,9.52,10.22,31.52,,4
1383,2024-07-19,0.0,1017.625,1209.090909090909,15.879166666666668,12.191666666666668,81.41666666666667,200.125,2.5000000000000004,0.7833333333333335,10.7,25.0,,9.372083333333334,8.533043478260868,20.27083333333333,,,7.84,7.06,2.93,,,12.82,10.21,45.43,,4
1384,2024-07-20,0.0,1019.6458333333334,466.09090909090907,14.8625,12.933333333333332,88.375,126.66666666666669,3.9791666666666665,1.0625,13.3,17.6,,8.209166666666667,8.127083333333333,32.64833333333333,,,7.67,6.45,23.43,,,12.99,9.54,41.28,,2
1385,2024-07-21,0.0,1015.025,1065.7272727272727,16.466666666666665,13.116666666666664,81.79166666666667,136.875,3.075,0.975,13.3,21.7,,8.873750000000001,8.287083333333333,27.00625,,,7.94,6.69,16.74,,,10.69,9.38,42.55,,1
1386,2024-07-22,0.0,1015.9583333333334,1123.6545454545455,17.4875,14.708333333333334,84.875,186.08333333333331,2.125,0.7999999999999999,13.8,23.3,,9.48125,8.198749999999999,26.26625,,,8.02,6.92,14.83,,,12.56,10.16,56.98,,2
1387,2024-07-23,0.0083333333333333,1016.7416666666668,1127.9454545454546,18.8625,14.716666666666669,80.0,126.08333333333331,2.0708333333333333,0.7166666666666668,13.4,27.7,,8.60125,8.606666666666667,28.230833333333333,,,8.03,7.52,11.35,,,9.76,9.89,83.06,,9
1388,2024-07-24,0.0,1015.25,1185.6818181818182,21.04583333333333,13.254166666666668,64.75,147.29166666666666,3.470833333333333,1.2666666666666666,15.0,28.4,,14.293750000000005,8.397916666666667,22.61875,,,5.47,6.92,15.89,,,90.09,10.07,38.28,,8
1389,2024-07-25,0.0,1011.375,827.9272727272727,19.479166666666668,13.783333333333331,70.25,154.75,3.2875,1.0375,16.2,24.3,,5.944583333333334,8.171666666666667,22.89583333333333,,,5.36,6.72,20.63,,,7.16,9.22,28.29,,9
1390,2024-07-26,0.0,1012.2833333333332,987.9454545454548,17.900000000000002,14.329166666666666,80.41666666666667,111.95833333333331,4.354166666666667,1.4625,15.6,21.7,,5.667916666666667,7.8675,23.29208333333333,,,5.5,6.33,20.62,,,6.11,9.58,26.25,,8
1391,2024-07-27,0.025,1011.8333333333334,571.7727272727273,16.854166666666668,15.279166666666669,90.58333333333331,161.83333333333334,2.6750000000000003,0.8208333333333334,15.3,19.3,,6.02375,8.18125,22.047500000000003,,,5.33,7.31,19.96,,,7.41,9.42,25.85,,3
1392,2024-07-28,0.1999999999999999,1014.2625000000002,166.76363636363638,15.449999999999998,14.629166666666668,94.875,140.5,4.470833333333334,1.2333333333333334,14.6,17.1,,5.520833333333333,8.1075,21.53833333333333,,,5.29,6.58,19.63,,,8.53,9.34,23.71,,4
1393,2024-07-29,0.7833333333333333,1019.4875,294.1727272727273,12.1875,10.333333333333334,88.70833333333333,170.04166666666666,6.629166666666666,1.6208333333333336,10.7,14.2,,5.7475,8.352083333333333,23.32041666666667,,,5.25,7.39,21.78,,,6.17,9.27,25.01,,4
1394,2024-07-30,0.0,1022.5416666666666,1291.2272727272727,12.699999999999998,8.354166666666666,76.45833333333333,116.70833333333331,5.758333333333333,1.7749999999999997,9.2,17.4,,6.039583333333333,8.08875,22.692916666666665,,,5.98,6.5,19.54,,,6.11,9.74,25.23,,7
1395,2024-07-31,0.0,1017.1666666666666,1285.1181818181817,16.349999999999998,10.266666666666666,68.70833333333333,88.08333333333333,3.170833333333333,1.1125,11.8,22.4,,6.176666666666667,7.992608695652175,21.31875,,,6.0,6.87,19.24,,,6.64,9.36,24.34,,6
1396,2024-08-01,0.0,1013.3583333333332,1173.0454545454545,18.791666666666668,13.141666666666667,72.0,101.25,2.6291666666666664,0.9166666666666666,12.6,26.3,,6.97125,8.034583333333332,22.672916666666666,,,5.87,6.55,19.6,,,11.54,10.41,27.28,,7
1397,2024-08-02,0.0,1010.0875,1235.990909090909,20.829166666666666,15.329166666666667,73.5,81.20833333333333,2.5458333333333334,0.9250000000000002,14.7,29.1,,8.854166666666666,8.014583333333334,25.49125,,,6.62,7.01,23.29,,,13.24,9.27,31.7,,5
1398,2024-08-03,0.0,1006.1916666666666,952.6,23.71666666666667,14.120833333333332,57.16666666666666,127.16666666666669,3.9125,1.3083333333333331,17.7,30.7,,6.985625,8.040416666666667,26.979166666666668,,,5.75,7.25,23.96,,,10.1,8.88,29.24,,8
1399,2024-08-04,0.3833333333333333,1012.4708333333334,55.284615384615385,17.520833333333332,15.1,87.66666666666667,155.83333333333334,5.304166666666666,1.3166666666666669,15.0,26.2,,7.158333333333334,8.001666666666667,25.851250000000004,,,6.55,6.9,23.62,,,9.18,9.27,29.45,,6
1400,2024-08-05,0.0666666666666666,1012.4708333333332,811.1333333333333,18.2125,16.833333333333332,91.95833333333331,125.58333333333331,3.758333333333333,1.1541666666666666,16.3,22.0,,6.758333333333333,8.100833333333334,24.60625,,,6.53,7.01,22.7,,,7.25,8.92,27.27,,10
1401,2024-08-06,0.3666666666666667,1009.7833333333334,175.21818181818182,18.84583333333333,17.6,92.625,110.75,4.520833333333333,1.3083333333333331,17.8,20.3,,7.006249999999999,8.122916666666667,23.668750000000003,,,6.54,7.26,23.01,,,8.76,9.18,24.75,,9
1402,2024-08-07,0.1916666666666666,1006.5083333333332,100.3090909090909,17.695833333333336,15.7875,88.70833333333333,236.16666666666663,4.725,1.2625,16.1,20.0,,7.774166666666666,8.360833333333334,24.0925,,,6.52,7.05,23.12,,,10.63,9.71,26.29,,8
1403,2024-08-08,0.0999999999999999,1008.8166666666666,269.94545454545454,14.0375,12.520833333333334,90.66666666666669,202.54166666666663,3.4291666666666667,0.9625,12.6,15.9,,6.687083333333334,8.107083333333334,24.175833333333333,,,6.5,6.88,23.09,,,7.31,9.24,26.09,,4
1404,2024-08-09,0.0,1014.775,680.1,10.770833333333334,5.808333333333334,71.79166666666667,285.875,8.295833333333333,2.466666666666667,9.3,11.9,,6.984166666666667,7.955833333333333,24.79125,,,6.47,6.27,23.19,,,12.56,9.41,25.94,,8
1405,2024-08-10,0.0,1015.8916666666668,642.5545454545455,11.120833333333332,7.054166666666667,76.75,278.3333333333333,6.875,2.0541666666666667,9.8,12.8,,6.758333333333333,8.04875,25.255416666666672,,,6.47,6.92,23.64,,,8.37,10.04,26.72,,5
1406,2024-08-11,0.0,1012.1416666666668,1391.890909090909,12.050000000000002,6.366666666666667,70.66666666666667,293.1666666666667,5.75,1.804166666666667,7.8,17.4,,7.794583333333333,8.1175,25.524166666666662,,,6.47,7.0,23.35,,,14.22,9.18,28.74,,3
1407,2024-08-12,0.0,1015.525,1375.381818181818,11.25,2.5958333333333337,56.583333333333336,250.54166666666663,6.916666666666667,2.2,7.8,13.9,,6.676666666666667,8.06,25.927916666666665,,,6.41,6.89,23.48,,,7.44,9.31,27.79,,5
1408,2024-08-13,0.0,1020.0333333333334,1417.5181818181818,9.366666666666667,3.8458333333333337,71.66666666666667,189.20833333333331,2.3041666666666667,0.7541666666666665,4.9,15.3,,7.577916666666667,7.979166666666667,24.954166666666666,,,6.5,6.64,22.74,,,8.99,9.92,29.18,,9
1409,2024-08-14,0.0,1015.625,1434.2454545454543,12.883333333333333,6.016666666666666,68.54166666666667,162.29166666666666,2.4,0.8250000000000001,5.6,21.4,,8.907916666666667,8.030000000000001,25.969583333333333,,,6.68,6.28,22.8,,,16.55,9.23,32.59,,7
1410,2024-08-15,0.0,1011.9166666666666,1288.581818181818,15.366666666666667,8.995833333333334,69.625,155.41666666666666,2.125,0.7833333333333333,7.9,24.6,,8.66391304347826,8.017826086956523,27.875217391304343,,,7.57,6.73,23.88,,,11.61,9.14,36.83,,2
1411,2024-08-16,0.0,1009.8041666666668,1095.1363636363635,16.395833333333332,12.704166666666666,80.16666666666667,106.25,2.6041666666666665,0.8916666666666666,12.2,23.3,,8.215,8.4665,28.0895,,,7.42,6.71,25.81,,,8.93,10.0,32.05,,4
1412,2024-08-17,0.0,1010.9208333333332,330.3272727272728,15.741666666666667,14.25,91.125,136.25,5.683333333333334,1.5083333333333335,13.2,18.8,,7.564545454545455,8.665454545454544,28.377272727272725,,,6.95,7.44,26.6,,,11.64,9.74,29.48,,3
1413,2024-08-18,0.0,1008.8625,947.0727272727272,19.3375,16.633333333333333,85.125,113.70833333333331,3.516666666666667,1.1458333333333333,16.4,24.3,,7.452083333333333,8.66625,26.91791666666667,,,7.1,7.54,24.47,,,8.18,9.54,30.83,,3
1414,2024-08-19,0.1249999999999999,1007.9666666666666,717.5181818181818,18.70833333333333,16.84583333333333,89.20833333333333,110.625,4.5375000000000005,1.2166666666666668,16.5,22.9,,7.34875,8.988333333333333,25.60875,,,7.17,7.88,23.93,,,7.72,10.49,27.62,,7
1415,2024-08-20,0.2083333333333333,1014.6458333333334,237.7363636363636,16.366666666666664,15.283333333333331,93.375,136.58333333333334,6.3875,1.9416666666666669,15.4,17.4,,6.647916666666667,8.832916666666668,26.137083333333337,,,6.51,7.66,23.53,,,6.94,10.07,28.18,,4
1416,2024-08-21,0.0083333333333333,1008.3291666666664,1315.990909090909,20.7,16.59166666666667,78.58333333333333,114.875,5.925,1.6541666666666666,16.2,27.4,,7.267083333333335,8.93,26.45125,,,6.52,7.69,23.39,,,9.56,10.29,30.29,,7
1417,2024-08-22,0.1083333333333333,1005.3,662.1,19.15416666666667,16.195833333333333,83.5,174.45833333333334,5.591666666666666,1.5375000000000003,16.6,21.9,,7.724166666666666,8.851666666666667,26.550416666666667,,,6.75,7.35,23.94,,,14.83,10.48,29.34,,7
1418,2024-08-23,0.325,1010.5791666666668,203.06363636363636,13.25,11.866666666666664,91.33333333333331,208.58333333333331,4.129166666666666,1.1375,11.6,16.4,,6.863333333333334,8.644166666666665,24.7,,,6.53,7.38,23.43,,,8.13,9.96,27.5,,4
1419,2024-08-24,0.0,1017.1791666666668,1164.409090909091,11.1625,6.366666666666667,73.125,181.66666666666663,4.304166666666666,1.0791666666666666,9.7,12.7,,6.743333333333333,8.708333333333334,25.90833333333333,,,6.49,7.74,23.99,,,7.85,9.89,27.8,,5
1420,2024-08-25,0.0,1020.7666666666664,1203.2,10.491666666666667,4.641666666666667,68.75,250.79166666666663,6.349999999999999,2.15,7.8,13.4,,6.8116666666666665,8.75125,25.89916666666667,,,6.47,7.52,23.11,,,7.64,10.39,27.92,,2
1421,2024-08-26,0.0,1021.1458333333334,1400.0076923076922,10.6375,5.129166666666666,69.54166666666667,267.0,5.429166666666667,1.7583333333333335,6.4,14.9,13.821739130434782,7.447083333333334,8.905,24.932916666666667,,4.13,6.51,7.73,22.82,,57.26,11.02,10.4,27.25,,1
1422,2024-08-27,0.0,1021.075,1417.4916666666668,11.925,8.358333333333333,80.20833333333333,184.08333333333331,2.6958333333333333,0.9833333333333334,7.3,17.6,32.88708333333333,7.798749999999999,9.22,25.332083333333333,,1.54,6.53,8.17,22.75,,66.52,12.14,10.33,31.51,,7
1423,2024-08-28,0.0,1019.9083333333334,1075.875,13.833333333333334,10.658333333333331,82.45833333333333,120.45833333333331,5.283333333333333,1.6,10.3,20.0,11.24375,6.772083333333334,9.084583333333333,25.898750000000003,,2.56,6.48,7.43,23.35,,38.33,7.5,10.51,28.68,,4
1424,2024-08-29,0.0,1015.6541666666668,512.9666666666667,16.525000000000002,12.449999999999998,77.75,179.41666666666666,3.0,0.9416666666666668,13.9,21.4,40.70666666666667,7.740416666666666,9.350833333333334,24.08791666666667,,8.67,6.61,8.15,22.86,,84.79,9.16,10.29,25.45,,9
1425,2024-08-30,0.0,1015.3791666666668,931.2,17.0125,14.199999999999998,83.875,136.0,4.733333333333333,1.3791666666666669,14.4,20.7,20.00625,7.177499999999999,9.380416666666669,25.285416666666663,,7.39,6.67,8.23,22.63,,49.25,7.69,11.06,28.13,,9
1426,2024-08-31,0.0,1011.3083333333332,897.6333333333333,19.7375,16.0,79.625,112.625,7.7375,2.275,17.0,24.1,24.76375,7.806249999999999,9.103333333333332,27.379166666666663,,5.05,6.9,7.77,24.73,,55.59,18.2,10.77,30.22,,7
1427,2024-09-01,0.0333333333333333,1009.9291666666668,987.8,16.854166666666668,12.3,75.25,260.0,8.658333333333333,2.7916666666666665,14.3,19.5,12.618333333333332,6.865833333333332,9.27,25.6775,,3.59,6.52,8.23,24.42,,49.95,7.68,10.36,27.11,,4
1428,2024-09-02,0.0,1010.9791666666666,1001.5076923076924,14.9625,10.329166666666667,74.29166666666667,261.0416666666667,5.5125,1.7583333333333335,13.0,18.2,12.125416666666666,7.160416666666666,9.349583333333332,25.419166666666666,,5.91,6.72,7.9,23.2,,41.02,9.08,10.96,27.88,,6
1429,2024-09-03,0.0,1007.6791666666668,1194.5538461538465,15.808333333333332,12.275,81.25,173.0,4.2375,1.3125,11.5,23.0,18.249583333333334,7.674166666666667,9.025,25.93041666666667,,4.3,6.78,7.44,22.71,,37.61,9.74,10.27,35.05,,9
1430,2024-09-04,0.6583333333333333,1011.7291666666666,679.0833333333333,14.933333333333335,12.725,87.125,125.20833333333331,6.491666666666666,1.8625,12.8,19.1,14.51875,6.908333333333334,9.188333333333333,25.538750000000004,,4.42,6.5,7.4,23.19,,31.13,7.62,10.45,27.94,,4
1431,2024-09-05,0.4833333333333333,1016.9166666666666,1458.3615384615382,13.916666666666666,9.604166666666666,77.875,189.25,4.95,1.3625,11.7,17.9,8.282608695652174,6.863043478260869,9.154782608695651,26.877826086956524,,4.35,6.52,7.61,23.14,,20.41,7.7,10.63,28.81,,2
1432,2024-09-06,0.0,1012.8125,1678.6923076923076,14.375,8.595833333333333,70.58333333333333,104.0,4.1875,1.2916666666666667,9.4,20.9,20.88173913043478,7.113913043478261,9.025217391304349,24.76,,4.14,6.51,7.73,22.48,,56.5,8.31,9.83,29.29,,4
1433,2024-09-07,0.0,1008.0125,722.4833333333335,16.741666666666667,13.191666666666668,80.66666666666667,129.41666666666666,2.3000000000000003,0.7791666666666667,12.1,24.2,42.07458333333333,8.387500000000001,8.850416666666666,24.73208333333333,,2.6,6.94,7.46,22.86,,92.31,19.49,10.33,27.0,,4
1434,2024-09-08,0.0,1011.3916666666664,544.8833333333333,16.704166666666666,14.9375,89.54166666666667,128.875,3.866666666666666,1.15,14.7,18.6,24.83708333333333,7.438333333333333,9.35125,25.937916666666663,,6.58,6.82,7.74,23.65,,55.46,8.63,10.55,28.13,,8
1435,2024-09-09,0.0,1009.8416666666666,709.7076923076924,20.7375,17.666666666666668,83.20833333333333,115.04166666666669,7.858333333333333,2.145833333333333,17.5,23.9,25.93166666666667,7.695416666666667,9.32875,27.232916666666664,,1.75,6.81,8.2,23.04,,46.92,8.33,10.44,30.61,,5
1436,2024-09-10,0.0,1003.6666666666666,978.8692307692309,22.649999999999995,18.116666666666664,76.41666666666667,171.875,3.483333333333333,1.0625,18.8,28.5,55.72583333333333,8.173333333333334,9.205,26.695833333333336,,27.18,7.6,7.99,23.68,,91.27,9.07,10.2,31.88,,7
1437,2024-09-11,0.0,1002.5083333333332,727.3692307692307,21.25,16.7375,77.75,140.29166666666666,4.4375,1.2958333333333332,17.5,29.1,57.044500000000006,8.398333333333333,8.721666666666666,26.879166666666663,,35.15,7.2,7.24,23.8,,84.89,10.14,10.34,31.87,,6
1438,2024-09-12,0.0833333333333333,1008.9958333333332,130.27692307692308,17.1,15.791666666666666,92.08333333333331,128.125,6.004166666666666,1.6041666666666667,16.7,17.8,16.609583333333333,7.07,8.545833333333333,25.93083333333333,,4.67,6.76,6.55,25.08,,30.31,7.63,10.09,26.83,,7
1439,2024-09-13,1.0666666666666669,1005.2833333333332,329.1333333333334,18.39583333333333,16.895833333333332,90.95833333333331,143.83333333333334,3.5416666666666665,0.975,17.2,20.5,27.89375,7.505416666666666,8.134583333333333,23.97958333333333,,6.86,6.77,7.26,22.73,,46.47,8.38,9.21,25.17,,2
1440,2024-09-14,0.0416666666666666,1010.1875,623.9058823529413,17.925,15.6875,87.16666666666667,212.66666666666663,5.833333333333333,1.6041666666666667,16.1,19.3,15.24875,7.137083333333333,8.47,25.604166666666668,,4.12,6.74,6.62,24.08,,30.29,8.34,9.42,26.97,,4
